,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
663,2021-12-24,0.0,Pennsylvania,PR,43,4,12,663,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
664,2021-12-25,8774.0,Pennsylvania,PR,43,5,12,664,4,5,4,,,,,718,0,0,0,0,0,0,0,0,0
665,2021-12-26,4126.0,Pennsylvania,PR,43,6,12,665,4,6,4,,,,,1394,0,0,0,0,0,0,0,0,0
666,2021-12-27,1806.0,Pennsylvania,PR,43,0,12,666,4,0,4,,,,,1035,0,0,0,0,0,0,0,0,0
667,2021-12-28,4766.0,Pennsylvania,PR,43,1,12,667,5,1,5,,,,,1780,0,0,0,0,0,0,0,0,0
668,2021-12-29,9292.0,Pennsylvania,PR,43,2,12,668,5,2,5,,,,,2823,0,0,0,0,0,0,0,0,0
669,2021-12-30,9663.0,Pennsylvania,PR,43,3,12,669,5,3,5,,,,,0,0,0,0,0,0,0,0,0,0
670,2021-12-31,0.0,Pennsylvania,PR,43,4,12,670,5,4,5,,,,,0,0,0,0,0,0,0,0,0,0
671,2022-01-01,0.0,Pennsylvania,PR,43,5,1,671,1,5,1,,,,,8774,0,0,0,0,0,0,0,0,0
672,2022-01-02,16929.0,Pennsylvania,PR,43,6,1,672,1,6,1,,,,,4126,0,0,0,0,0,0,0,0,0
673,2022-01-03,4753.0,Pennsylvania,PR,43,0,1,673,1,0,1,,,,,1806,0,0,0,0,0,0,0,0,0
674,2022-01-04,5251.0,Pennsylvania,PR,43,1,1,674,1,1,1,,,,,4766,0,0,0,0,0,0,0,0,0
675,2022-01-05,10374.0,Pennsylvania,PR,43,2,1,675,1,2,1,,,,,9292,0,0,0,0,0,0,0,0,0
676,2022-01-06,8249.0,Pennsylvania,PR,43,3,1,676,1,3,1,,,,,9663,0,0,0,0,0,0,0,0,0
677,2022-01-07,3233.0,Pennsylvania,PR,43,4,1,677,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
678,2022-01-08,0.0,Pennsylvania,PR,43,5,1,678,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
679,2022-01-09,6396.0,Pennsylvania,PR,43,6,1,679,2,6,2,,,,,16929,0,0,0,0,0,0,0,0,0
680,2022-01-10,4350.0,Pennsylvania,PR,43,0,1,680,2,0,2,,,,,4753,0,0,0,0,0,0,0,0,0
681,2022-01-11,8318.0,Pennsylvania,PR,43,1,1,681,2,1,2,,,,,5251,0,0,0,0,0,0,0,0,0
682,2022-01-12,7918.0,Pennsylvania,PR,43,2,1,682,2,2,2,,,,,10374,0,0,0,0,0,0,0,0,0
683,2022-01-13,8029.0,Pennsylvania,PR,43,3,1,683,2,3,2,,,,,8249,0,0,0,0,0,0,0,0,0
684,2022-01-14,0.0,Pennsylvania,PR,43,4,1,684,3,4,3,,,,,3233,0,0,0,0,0,0,0,0,0
685,2022-01-15,5302.0,Pennsylvania,PR,43,5,1,685,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
686,2022-01-16,3067.0,Pennsylvania,PR,43,6,1,686,3,6,3,,,,,6396,0,0,0,0,0,0,0,0,0
687,2022-01-17,3641.0,Pennsylvania,PR,43,0,1,687,3,0,3,,,,,4350,0,0,0,0,0,0,0,0,0
688,2022-01-18,2945.0,Pennsylvania,PR,43,1,1,688,3,1,3,,,,,8318,0,0,0,0,0,0,0,0,0
689,2022-01-19,2707.0,Pennsylvania,PR,43,2,1,689,3,2,3,,,,,7918,0,0,0,0,0,0,0,0,0
690,2022-01-20,0.0,Pennsylvania,PR,43,3,1,690,3,3,3,,,,,8029,0,0,0,0,0,0,0,0,0
691,2022-01-21,2232.0,Pennsylvania,PR,43,4,1,691,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
692,2022-01-22,3429.0,Pennsylvania,PR,43,5,1,692,4,5,4,,,,,5302,0,0,0,0,0,0,0,0,0
693,2022-01-23,1986.0,Pennsylvania,PR,43,6,1,693,4,6,4,,,,,3067,0,0,0,0,0,0,0,0,0
694,2022-01-24,1153.0,Pennsylvania,PR,43,0,1,694,4,0,4,,,,,3641,0,0,0,0,0,0,0,0,0
695,2022-01-25,1997.0,Pennsylvania,PR,43,1,1,695,4,1,4,,,,,2945,0,0,0,0,0,0,0,0,0
696,2022-01-26,793.0,Pennsylvania,PR,43,2,1,696,4,2,4,,,,,2707,0,0,0,0,0,0,0,0,0
697,2022-01-27,0.0,Pennsylvania,PR,43,3,1,697,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
698,2022-01-28,2101.0,Pennsylvania,PR,43,4,1,698,5,4,5,,,,,2232,0,0,0,0,0,0,0,0,0
699,2022-01-29,602.0,Pennsylvania,PR,43,5,1,699,5,5,5,,,,,3429,0,0,0,0,0,0,0,0,0
700,2022-01-30,939.0,Pennsylvania,PR,43,6,1,700,5,6,5,,,,,1986,0,0,0,0,0,0,0,0,0
701,2022-01-31,404.0,Pennsylvania,PR,43,0,1,701,5,0,5,,,,,1153,0,0,0,0,0,0,0,0,0
702,2022-02-01,1056.0,Pennsylvania,PR,43,1,2,702,1,1,1,,,,,1997,0,0,0,0,0,0,0,0,0
703,2022-02-02,900.0,Pennsylvania,PR,43,2,2,703,1,2,1,,,,,793,0,0,0,0,0,0,0,0,0
704,2022-02-03,854.0,Pennsylvania,PR,43,3,2,704,1,3,1,,,,,0,0,0,0,0,0,0,0,0,0
705,2022-02-04,0.0,Pennsylvania,PR,43,4,2,705,1,4,1,,,,,2101,0,0,0,0,0,0,0,0,0
706,2022-02-05,323.0,Pennsylvania,PR,43,5,2,706,1,5,1,,,,,602,0,0,0,0,0,0,0,0,0
707,2022-02-06,1040.0,Pennsylvania,PR,43,6,2,707,1,6,1,,,,,939,0,0,0,0,0,0,0,0,0
708,2022-02-07,122.0,Pennsylvania,PR,43,0,2,708,2,0,2,,,,,404,0,0,0,0,0,0,0,0,0
709,2022-02-08,326.0,Pennsylvania,PR,43,1,2,709,2,1,2,,,,,1056,0,0,0,0,0,0,0,0,0
710,2022-02-09,0.0,Pennsylvania,PR,43,2,2,710,2,2,2,,,,,900,0,0,0,0,0,0,0,0,0
711,2022-02-10,831.0,Pennsylvania,PR,43,3,2,711,2,3,2,,,,,854,0,0,0,0,0,0,0,0,0
712,2022-02-11,0.0,Pennsylvania,PR,43,4,2,712,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
713,2022-02-12,267.0,Pennsylvania,PR,43,5,2,713,2,5,2,,,,,323,0,0,0,0,0,0,0,0,0
714,2022-02-13,397.0,Pennsylvania,PR,43,6,2,714,2,6,2,,,,,1040,0,0,0,0,0,0,0,0,0
715,2022-02-14,82.0,Pennsylvania,PR,43,0,2,715,3,0,3,,,,,122,0,0,0,0,0,0,0,0,0
716,2022-02-15,307.0,Pennsylvania,PR,43,1,2,716,3,1,3,,,,,326,0,0,0,0,0,0,0,0,0
717,2022-02-16,275.0,Pennsylvania,PR,43,2,2,717,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
718,2022-02-17,0.0,Pennsylvania,PR,43,3,2,718,3,3,3,,,,,831,0,0,0,0,0,0,0,0,0
719,2022-02-18,180.0,Pennsylvania,PR,43,4,2,719,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
720,2022-02-19,148.0,Pennsylvania,PR,43,5,2,720,3,5,3,,,,,267,0,0,0,0,0,0,0,0,0
721,2022-02-20,296.0,Pennsylvania,PR,43,6,2,721,3,6,3,,,,,397,0,0,0,0,0,0,0,0,0
722,2022-02-21,89.0,Pennsylvania,PR,43,0,2,722,4,0,4,,,,,82,0,0,0,0,0,0,0,0,0
723,2022-02-22,107.0,Pennsylvania,PR,43,1,2,723,4,1,4,,,,,307,0,0,0,0,0,0,0,0,0
724,2022-02-23,173.0,Pennsylvania,PR,43,2,2,724,4,2,4,,,,,275,0,0,0,0,0,0,0,0,0
725,2022-02-24,0.0,Pennsylvania,PR,43,3,2,725,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
726,2022-02-25,130.0,Pennsylvania,PR,43,4,2,726,4,4,4,,,,,180,0,0,0,0,0,0,0,0,0
727,2022-02-26,204.0,Pennsylvania,PR,43,5,2,727,4,5,4,,,,,148,0,0,0,0,0,0,0,0,0
728,2022-02-27,80.0,Pennsylvania,PR,43,6,2,728,4,6,4,,,,,296,0,0,0,0,0,0,0,0,0
729,2022-02-28,82.0,Pennsylvania,PR,43,0,2,729,5,0,5,,,,,89,0,0,0,0,0,0,0,0,0
730,2022-03-01,0.0,Pennsylvania,PR,43,1,3,730,1,1,1,,,,,107,0,0,0,0,0,0,0,0,0
