,date,new_confirmed,State,Region,categorical_id,day_of_week,categorical_month,days_from_start,week_of_month,categorical_day_of_week,categorical_week,stringency_index,government_response_index,containment_health_index,economic_support_index,new_confirmed_lag_7,stringency_index_lag_7,government_response_index_lag_7,containment_health_index_lag_7,economic_support_index_lag_7,is_holiday,is_holiday_lead_1,is_holiday_lead_2,is_holiday_lag_1,is_holiday_lag_2
710,2022-02-09,0.0,Arkansas,AS,3,2,2,710,2,2,2,,,,,0,0,0,0,0,0,0,0,0,0
711,2022-02-10,0.0,Arkansas,AS,3,3,2,711,2,3,2,,,,,0,0,0,0,0,0,0,0,0,0
712,2022-02-11,0.0,Arkansas,AS,3,4,2,712,2,4,2,,,,,0,0,0,0,0,0,0,0,0,0
713,2022-02-12,0.0,Arkansas,AS,3,5,2,713,2,5,2,,,,,0,0,0,0,0,0,0,0,0,0
714,2022-02-13,0.0,Arkansas,AS,3,6,2,714,2,6,2,,,,,0,0,0,0,0,0,0,0,0,0
715,2022-02-14,0.0,Arkansas,AS,3,0,2,715,3,0,3,,,,,0,0,0,0,0,0,0,0,0,0
716,2022-02-15,0.0,Arkansas,AS,3,1,2,716,3,1,3,,,,,0,0,0,0,0,0,0,0,0,0
717,2022-02-16,0.0,Arkansas,AS,3,2,2,717,3,2,3,,,,,0,0,0,0,0,0,0,0,0,0
718,2022-02-17,0.0,Arkansas,AS,3,3,2,718,3,3,3,,,,,0,0,0,0,0,0,0,0,0,0
719,2022-02-18,0.0,Arkansas,AS,3,4,2,719,3,4,3,,,,,0,0,0,0,0,0,0,0,0,0
720,2022-02-19,0.0,Arkansas,AS,3,5,2,720,3,5,3,,,,,0,0,0,0,0,0,0,0,0,0
721,2022-02-20,0.0,Arkansas,AS,3,6,2,721,3,6,3,,,,,0,0,0,0,0,0,0,0,0,0
722,2022-02-21,0.0,Arkansas,AS,3,0,2,722,4,0,4,,,,,0,0,0,0,0,0,0,0,0,0
723,2022-02-22,0.0,Arkansas,AS,3,1,2,723,4,1,4,,,,,0,0,0,0,0,0,0,0,0,0
724,2022-02-23,0.0,Arkansas,AS,3,2,2,724,4,2,4,,,,,0,0,0,0,0,0,0,0,0,0
725,2022-02-24,0.0,Arkansas,AS,3,3,2,725,4,3,4,,,,,0,0,0,0,0,0,0,0,0,0
726,2022-02-25,0.0,Arkansas,AS,3,4,2,726,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0
727,2022-02-26,0.0,Arkansas,AS,3,5,2,727,4,5,4,,,,,0,0,0,0,0,0,0,0,0,0
728,2022-02-27,0.0,Arkansas,AS,3,6,2,728,4,6,4,,,,,0,0,0,0,0,0,0,0,0,0
729,2022-02-28,0.0,Arkansas,AS,3,0,2,729,5,0,5,,,,,0,0,0,0,0,0,0,0,0,0
730,2022-03-01,0.0,Arkansas,AS,3,1,3,730,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0
